id,nom,type,responsable,budget,statut,nb_reunions,mois_depuis_activite,risque
3201,Partenaire_3201,Institution,Responsable_1,4647292,Suspendue,2,24,90
3202,Partenaire_3202,Association,Responsable_20,734484,Terminée,7,0,0
3203,Partenaire_3203,Entreprise,Responsable_29,4576227,En attente,16,15,60
3204,Partenaire_3204,Association,Responsable_23,2184675,Active,4,21,40
3205,Partenaire_3205,Entreprise,Responsable_46,1489211,Terminée,18,11,0
3206,Partenaire_3206,Association,Responsable_12,2282707,Terminée,11,0,0
3207,Partenaire_3207,Entreprise,Responsable_44,2255625,Active,2,0,30
3208,Partenaire_3208,Entreprise,Responsable_27,2430135,Terminée,18,4,0
3209,Partenaire_3209,Association,Responsable_32,1231435,Suspendue,13,15,40
3210,Partenaire_3210,Institution,Responsable_21,3416447,Terminée,4,20,60
3211,Partenaire_3211,Institution,Responsable_16,3805478,Suspendue,11,9,20
3212,Partenaire_3212,Institution,Responsable_42,2660300,Active,8,14,40
3213,Partenaire_3213,Institution,Responsable_20,3850460,En attente,20,12,20
3214,Partenaire_3214,Association,Responsable_30,2474231,Suspendue,15,10,0
3215,Partenaire_3215,Entreprise,Responsable_31,885378,Terminée,15,15,40
3216,Partenaire_3216,Université,Responsable_14,3169392,Suspendue,1,6,50
3217,Partenaire_3217,Association,Responsable_27,757214,Terminée,4,9,0
3218,Partenaire_3218,Université,Responsable_28,93477,Suspendue,19,12,0
3219,Partenaire_3219,Association,Responsable_10,4673975,Suspendue,6,24,60
3220,Partenaire_3220,Institution,Responsable_25,3988343,En attente,20,6,20
3221,Partenaire_3221,Institution,Responsable_35,295404,Suspendue,15,20,40
3222,Partenaire_3222,Association,Responsable_28,4983187,Terminée,7,24,60
3223,Partenaire_3223,Université,Responsable_38,3263273,Suspendue,4,20,60
3224,Partenaire_3224,Institution,Responsable_28,1542486,Suspendue,15,19,40
3225,Partenaire_3225,Association,Responsable_5,2315500,Active,12,9,0
3226,Partenaire_3226,Institution,Responsable_27,3511361,Suspendue,2,0,50
3227,Partenaire_3227,Association,Responsable_8,2117123,Terminée,4,13,40
3228,Partenaire_3228,Institution,Responsable_17,85764,Active,6,4,0
3229,Partenaire_3229,Entreprise,Responsable_42,4949840,Terminée,0,0,50
3230,Partenaire_3230,Entreprise,Responsable_29,2206620,Suspendue,11,22,40
3231,Partenaire_3231,Entreprise,Responsable_15,2152930,Terminée,4,10,0
3232,Partenaire_3232,Entreprise,Responsable_29,1676008,Suspendue,3,20,40
3233,Partenaire_3233,Institution,Responsable_16,949302,Suspendue,3,18,40
3234,Partenaire_3234,Association,Responsable_9,1107998,Active,17,2,0
3235,Partenaire_3235,Université,Responsable_5,3035992,Suspendue,9,22,60
3236,Partenaire_3236,Université,Responsable_28,2010218,Suspendue,13,10,0
3237,Partenaire_3237,Institution,Responsable_15,4866040,Terminée,2,22,90
3238,Partenaire_3238,Entreprise,Responsable_27,2444957,Active,8,24,40
3239,Partenaire_3239,Institution,Responsable_22,4920025,Terminée,8,23,60
3240,Partenaire_3240,Université,Responsable_11,2465086,En attente,16,8,0
3241,Partenaire_3241,Entreprise,Responsable_16,1196427,Suspendue,15,17,40
3242,Partenaire_3242,Université,Responsable_15,3424737,Active,6,23,60
3243,Partenaire_3243,Entreprise,Responsable_27,3319390,En attente,10,22,60
3244,Partenaire_3244,Université,Responsable_6,2759906,Active,11,13,40
3245,Partenaire_3245,Institution,Responsable_33,1362942,Suspendue,0,10,30
3246,Partenaire_3246,Université,Responsable_31,900253,Suspendue,16,2,0
3247,Partenaire_3247,Association,Responsable_25,2996374,Terminée,11,13,40
3248,Partenaire_3248,Entreprise,Responsable_15,991898,En attente,17,1,0
3249,Partenaire_3249,Université,Responsable_13,3134232,En attente,11,3,20
3250,Partenaire_3250,Université,Responsable_14,4960904,Suspendue,2,10,50
3251,Partenaire_3251,Université,Responsable_35,3810264,Active,20,21,60
3252,Partenaire_3252,Association,Responsable_47,4855348,Active,8,1,20
3253,Partenaire_3253,Université,Responsable_50,1568633,Terminée,8,13,40
3254,Partenaire_3254,Université,Responsable_35,581846,Terminée,5,12,0
3255,Partenaire_3255,Université,Responsable_44,2238221,Suspendue,9,5,0
3256,Partenaire_3256,Université,Responsable_42,4281720,Terminée,18,14,60
3257,Partenaire_3257,Institution,Responsable_35,2293399,En attente,17,11,0
3258,Partenaire_3258,Université,Responsable_42,54283,Active,16,11,0
3259,Partenaire_3259,Entreprise,Responsable_4,2531564,Terminée,0,17,70
3260,Partenaire_3260,Université,Responsable_4,2123314,Active,18,13,40
3261,Partenaire_3261,Association,Responsable_32,1028130,Suspendue,5,21,40
3262,Partenaire_3262,Association,Responsable_10,901358,Terminée,8,1,0
3263,Partenaire_3263,Association,Responsable_11,1096590,Active,4,11,0
3264,Partenaire_3264,Association,Responsable_11,4737791,Terminée,7,14,60
3265,Partenaire_3265,Entreprise,Responsable_7,4549686,Terminée,11,10,20
3266,Partenaire_3266,Entreprise,Responsable_9,3633606,Suspendue,2,11,50
3267,Partenaire_3267,Entreprise,Responsable_49,4101999,Suspendue,0,15,90
3268,Partenaire_3268,Entreprise,Responsable_23,1825433,Terminée,14,17,40
3269,Partenaire_3269,Association,Responsable_23,164986,Suspendue,18,16,40
3270,Partenaire_3270,Entreprise,Responsable_13,1428070,Terminée,3,14,40
3271,Partenaire_3271,Association,Responsable_9,3536705,Suspendue,7,8,20
3272,Partenaire_3272,Université,Responsable_24,3004911,Suspendue,3,21,60
3273,Partenaire_3273,Association,Responsable_44,4933012,En attente,13,20,60
3274,Partenaire_3274,Institution,Responsable_15,3300834,Active,9,1,20
3275,Partenaire_3275,Entreprise,Responsable_7,1668557,En attente,2,7,30
3276,Partenaire_3276,Institution,Responsable_31,260611,En attente,18,19,40
3277,Partenaire_3277,Institution,Responsable_10,195346,En attente,1,4,30
3278,Partenaire_3278,Entreprise,Responsable_28,4019803,En attente,19,18,60
3279,Partenaire_3279,Association,Responsable_30,847427,En attente,0,12,30
3280,Partenaire_3280,Association,Responsable_36,3252960,En attente,14,23,60
3281,Partenaire_3281,Entreprise,Responsable_25,1090505,Suspendue,4,0,0
3282,Partenaire_3282,Institution,Responsable_16,758990,En attente,19,20,40
3283,Partenaire_3283,Entreprise,Responsable_13,3782674,Terminée,20,18,60
3284,Partenaire_3284,Université,Responsable_20,3133410,Terminée,12,16,60
3285,Partenaire_3285,Université,Responsable_34,1272136,Suspendue,4,13,40
3286,Partenaire_3286,Université,Responsable_24,1484058,En attente,5,1,0
3287,Partenaire_3287,Entreprise,Responsable_5,1619590,Terminée,17,16,40
3288,Partenaire_3288,Université,Responsable_47,1138903,Suspendue,9,3,0
3289,Partenaire_3289,Institution,Responsable_28,2660174,Terminée,1,3,30
3290,Partenaire_3290,Association,Responsable_23,1574429,Suspendue,10,5,0
3291,Partenaire_3291,Association,Responsable_37,4003412,Active,7,22,60
3292,Partenaire_3292,Entreprise,Responsable_28,3749148,Terminée,20,12,20
3293,Partenaire_3293,Institution,Responsable_36,2851049,Terminée,9,11,0
3294,Partenaire_3294,Association,Responsable_9,2771849,En attente,0,4,30
3295,Partenaire_3295,Association,Responsable_29,1639520,Active,2,10,30
3296,Partenaire_3296,Université,Responsable_31,2434140,En attente,17,12,0
3297,Partenaire_3297,Université,Responsable_23,972487,Terminée,12,9,0
3298,Partenaire_3298,Université,Responsable_13,515937,Active,6,4,0
3299,Partenaire_3299,Université,Responsable_31,2762722,Suspendue,20,19,40
3300,Partenaire_3300,Institution,Responsable_31,3733905,En attente,14,5,20
3301,Partenaire_3301,Université,Responsable_6,2540424,Terminée,13,11,0
3302,Partenaire_3302,Entreprise,Responsable_36,4155058,Suspendue,1,17,90
3303,Partenaire_3303,Institution,Responsable_16,1416700,Suspendue,19,7,0
3304,Partenaire_3304,Université,Responsable_18,4468301,En attente,3,19,60
3305,Partenaire_3305,Université,Responsable_18,2606096,Terminée,16,17,40
3306,Partenaire_3306,Université,Responsable_34,691119,Terminée,14,2,0
3307,Partenaire_3307,Université,Responsable_15,4599289,En attente,7,18,60
3308,Partenaire_3308,Université,Responsable_48,4926028,Suspendue,4,19,60
3309,Partenaire_3309,Association,Responsable_39,4474766,En attente,3,23,60
3310,Partenaire_3310,Association,Responsable_36,381479,En attente,19,11,0
3311,Partenaire_3311,Institution,Responsable_9,4149456,Terminée,6,4,20
3312,Partenaire_3312,Entreprise,Responsable_2,1201311,Active,17,20,40
3313,Partenaire_3313,Association,Responsable_33,1297193,En attente,5,11,0
3314,Partenaire_3314,Entreprise,Responsable_41,559587,En attente,6,5,0
3315,Partenaire_3315,Association,Responsable_42,545768,Terminée,4,19,40
3316,Partenaire_3316,Institution,Responsable_5,2299288,Terminée,8,20,40
3317,Partenaire_3317,Institution,Responsable_28,1335119,Active,3,13,40
3318,Partenaire_3318,Association,Responsable_32,652377,En attente,20,17,40
3319,Partenaire_3319,Association,Responsable_37,3350812,Terminée,0,5,50
3320,Partenaire_3320,Entreprise,Responsable_48,3995245,Suspendue,2,24,90
3321,Partenaire_3321,Université,Responsable_23,4595391,En attente,15,7,20
3322,Partenaire_3322,Association,Responsable_21,2342184,Active,1,12,30
3323,Partenaire_3323,Institution,Responsable_1,3393287,Terminée,20,0,20
3324,Partenaire_3324,Entreprise,Responsable_32,1778286,Suspendue,12,19,40
3325,Partenaire_3325,Entreprise,Responsable_18,1308980,Terminée,8,18,40
3326,Partenaire_3326,Institution,Responsable_9,2203796,Suspendue,16,16,40
3327,Partenaire_3327,Université,Responsable_48,574473,Suspendue,6,2,0
3328,Partenaire_3328,Université,Responsable_3,1889441,Suspendue,17,7,0
3329,Partenaire_3329,Institution,Responsable_40,752131,Terminée,2,20,70
3330,Partenaire_3330,Entreprise,Responsable_26,3974722,En attente,3,1,20
3331,Partenaire_3331,Entreprise,Responsable_32,4100871,Active,8,7,20
3332,Partenaire_3332,Institution,Responsable_22,570453,Active,2,11,30
3333,Partenaire_3333,Association,Responsable_27,1935963,Active,11,7,0
3334,Partenaire_3334,Institution,Responsable_38,3322309,Active,18,23,60
3335,Partenaire_3335,Entreprise,Responsable_38,1873122,En attente,17,3,0
3336,Partenaire_3336,Institution,Responsable_41,3431643,Suspendue,18,4,20
3337,Partenaire_3337,Université,Responsable_27,183405,Active,17,14,40
3338,Partenaire_3338,Association,Responsable_50,1303572,Terminée,8,14,40
3339,Partenaire_3339,Institution,Responsable_19,3774800,Suspendue,5,2,20
3340,Partenaire_3340,Université,Responsable_42,2409122,Terminée,12,3,0
3341,Partenaire_3341,Université,Responsable_14,4460114,Suspendue,3,8,20
3342,Partenaire_3342,Université,Responsable_8,2315477,Active,18,16,40
3343,Partenaire_3343,Université,Responsable_18,103423,Active,17,10,0
3344,Partenaire_3344,Institution,Responsable_9,4242453,En attente,16,7,20
3345,Partenaire_3345,Entreprise,Responsable_5,2528317,Active,3,6,0
3346,Partenaire_3346,Entreprise,Responsable_12,1920754,Suspendue,15,9,0
3347,Partenaire_3347,Entreprise,Responsable_21,826685,Terminée,1,0,30
3348,Partenaire_3348,Institution,Responsable_22,1583414,Terminée,9,13,40
3349,Partenaire_3349,Entreprise,Responsable_32,4991048,En attente,2,4,50
3350,Partenaire_3350,Association,Responsable_17,4947225,En attente,2,5,50
3351,Partenaire_3351,Association,Responsable_50,1922843,Suspendue,3,8,0
3352,Partenaire_3352,Université,Responsable_18,1539533,Terminée,7,6,0
3353,Partenaire_3353,Entreprise,Responsable_48,1730912,En attente,17,4,0
3354,Partenaire_3354,Association,Responsable_44,1787599,En attente,6,12,0
3355,Partenaire_3355,Association,Responsable_9,1073700,En attente,14,18,40
3356,Partenaire_3356,Institution,Responsable_5,2339106,Active,19,13,40
3357,Partenaire_3357,Entreprise,Responsable_14,2573443,Active,4,3,0
3358,Partenaire_3358,Université,Responsable_40,4613257,Terminée,7,16,60
3359,Partenaire_3359,Entreprise,Responsable_13,3811775,En attente,14,5,20
3360,Partenaire_3360,Association,Responsable_33,4787952,En attente,18,11,20
3361,Partenaire_3361,Université,Responsable_45,4439384,Suspendue,6,10,20
3362,Partenaire_3362,Association,Responsable_30,716639,Active,4,15,40
3363,Partenaire_3363,Entreprise,Responsable_12,383041,En attente,3,5,0
3364,Partenaire_3364,Entreprise,Responsable_9,4926499,En attente,6,13,60
3365,Partenaire_3365,Association,Responsable_18,2571944,Suspendue,6,7,0
3366,Partenaire_3366,Université,Responsable_27,1189980,Suspendue,15,6,0
3367,Partenaire_3367,Institution,Responsable_31,3516749,En attente,12,11,20
3368,Partenaire_3368,Association,Responsable_34,1050450,En attente,6,20,40
3369,Partenaire_3369,Association,Responsable_9,2735549,Terminée,7,8,0
3370,Partenaire_3370,Association,Responsable_6,4556872,En attente,6,7,20
3371,Partenaire_3371,Institution,Responsable_45,3760236,Terminée,8,6,20
3372,Partenaire_3372,Université,Responsable_9,4509586,Terminée,9,16,60
3373,Partenaire_3373,Entreprise,Responsable_35,126114,Terminée,19,12,0
3374,Partenaire_3374,Institution,Responsable_36,438029,Suspendue,3,23,40
3375,Partenaire_3375,Université,Responsable_39,4550007,Active,2,16,90
3376,Partenaire_3376,Association,Responsable_19,4189569,Terminée,0,22,90
3377,Partenaire_3377,Entreprise,Responsable_9,1674638,En attente,6,20,40
3378,Partenaire_3378,Entreprise,Responsable_27,697652,Suspendue,19,7,0
3379,Partenaire_3379,Institution,Responsable_48,1416129,En attente,10,10,0
3380,Partenaire_3380,Institution,Responsable_20,605291,Terminée,1,1,30
3381,Partenaire_3381,Institution,Responsable_35,203594,Active,12,21,40
3382,Partenaire_3382,Entreprise,Responsable_18,3558273,Suspendue,19,15,60
3383,Partenaire_3383,Université,Responsable_33,3026838,Active,0,7,50
3384,Partenaire_3384,Université,Responsable_6,3155745,Suspendue,18,0,20
3385,Partenaire_3385,Institution,Responsable_33,733964,Suspendue,12,0,0
3386,Partenaire_3386,Institution,Responsable_22,3997977,Terminée,18,19,60
3387,Partenaire_3387,Institution,Responsable_31,785660,Terminée,17,14,40
3388,Partenaire_3388,Association,Responsable_30,91331,Suspendue,1,0,30
3389,Partenaire_3389,Institution,Responsable_43,3472602,En attente,6,16,60
3390,Partenaire_3390,Institution,Responsable_16,114206,En attente,7,6,0
3391,Partenaire_3391,Association,Responsable_11,1759801,En attente,1,2,30
3392,Partenaire_3392,Université,Responsable_7,2260280,En attente,6,13,40
3393,Partenaire_3393,Association,Responsable_37,3137829,Active,17,3,20
3394,Partenaire_3394,Institution,Responsable_48,1280046,En attente,3,17,40
3395,Partenaire_3395,Université,Responsable_42,4700539,En attente,14,11,20
3396,Partenaire_3396,Association,Responsable_23,3721674,Active,14,3,20
3397,Partenaire_3397,Entreprise,Responsable_18,3721130,En attente,11,20,60
3398,Partenaire_3398,Université,Responsable_34,4319848,Active,9,14,60
3399,Partenaire_3399,Association,Responsable_12,329547,En attente,16,4,0
3400,Partenaire_3400,Université,Responsable_1,4735523,En attente,3,12,20
3401,Partenaire_3401,Entreprise,Responsable_18,4446386,Suspendue,17,7,20
3402,Partenaire_3402,Université,Responsable_28,2368801,Suspendue,6,17,40
3403,Partenaire_3403,Association,Responsable_8,2402112,Suspendue,0,17,70
3404,Partenaire_3404,Institution,Responsable_42,1898338,Active,12,0,0
3405,Partenaire_3405,Entreprise,Responsable_38,2614211,En attente,12,20,40
3406,Partenaire_3406,Entreprise,Responsable_20,1885115,Suspendue,10,2,0
3407,Partenaire_3407,Entreprise,Responsable_36,541911,En attente,17,14,40
3408,Partenaire_3408,Association,Responsable_36,3769835,Active,16,4,20
3409,Partenaire_3409,Université,Responsable_43,2334816,Suspendue,12,23,40
3410,Partenaire_3410,Institution,Responsable_21,4327853,Suspendue,15,16,60
3411,Partenaire_3411,Association,Responsable_1,1202209,Terminée,0,9,30
3412,Partenaire_3412,Entreprise,Responsable_38,3142908,En attente,7,5,20
3413,Partenaire_3413,Association,Responsable_42,2479718,Suspendue,12,20,40
3414,Partenaire_3414,Association,Responsable_44,104913,Terminée,14,23,40
3415,Partenaire_3415,Université,Responsable_40,841611,Suspendue,9,21,40
3416,Partenaire_3416,Entreprise,Responsable_17,1485182,Active,14,0,0
3417,Partenaire_3417,Université,Responsable_43,329322,Terminée,0,15,70
3418,Partenaire_3418,Université,Responsable_18,889015,Terminée,5,7,0
3419,Partenaire_3419,Institution,Responsable_8,3141203,Suspendue,16,24,60
3420,Partenaire_3420,Entreprise,Responsable_41,1371533,Active,14,18,40
3421,Partenaire_3421,Institution,Responsable_45,4018297,Active,16,24,60
3422,Partenaire_3422,Institution,Responsable_34,3952074,En attente,3,9,20
3423,Partenaire_3423,Université,Responsable_50,4789512,Terminée,2,2,50
3424,Partenaire_3424,Université,Responsable_19,1827419,Active,10,21,40
3425,Partenaire_3425,Institution,Responsable_42,3438246,Active,1,21,90
3426,Partenaire_3426,Entreprise,Responsable_18,2973783,Active,4,16,40
3427,Partenaire_3427,Association,Responsable_7,1785927,En attente,11,8,0
3428,Partenaire_3428,Association,Responsable_7,3650649,En attente,18,14,60
3429,Partenaire_3429,Institution,Responsable_26,3516568,Active,18,20,60
3430,Partenaire_3430,Association,Responsable_23,2717812,Terminée,18,3,0
3431,Partenaire_3431,Entreprise,Responsable_36,356330,En attente,16,5,0
3432,Partenaire_3432,Entreprise,Responsable_42,1098426,Terminée,18,7,0
3433,Partenaire_3433,Institution,Responsable_48,2692303,En attente,9,4,0
3434,Partenaire_3434,Institution,Responsable_39,4125225,Suspendue,1,15,90
3435,Partenaire_3435,Association,Responsable_26,3776944,Active,7,24,60
3436,Partenaire_3436,Association,Responsable_37,3113153,Suspendue,1,21,90
3437,Partenaire_3437,Université,Responsable_45,3235273,Terminée,14,10,20
